geoid,date,mean_prcp
12009064128,2005-10-16,0
12009064201,2005-10-16,0
12009064301,2005-10-16,0
12009064800,2005-10-16,0
12009065022,2005-10-16,0
12009065124,2005-10-16,0
12009065235,2005-10-16,0
12009066103,2005-10-16,0
12009066600,2005-10-16,0
12009066800,2005-10-16,0
12009068400,2005-10-16,NA
12009069100,2005-10-16,0
12009069700,2005-10-16,0
12009071322,2005-10-16,0
12009071335,2005-10-16,0
12009071400,2005-10-16,0
12011010102,2005-10-16,2.5000009536743164
12011010304,2005-10-16,2.5
12011010406,2005-10-16,2.324179172515869
12011010603,2005-10-16,0.6422649621963501
12011010606,2005-10-16,2.4084181785583496
12011010611,2005-10-16,0.7501906156539917
12011010901,2005-10-16,3.2109375
12011020104,2005-10-16,2.8514134883880615
12011020207,2005-10-16,2.643489122390747
12011020311,2005-10-16,2.078125
12011020316,2005-10-16,2.7939298152923584
12011020320,2005-10-16,2.3374030590057373
12011020325,2005-10-16,2.078125
12011020405,2005-10-16,3.5526533126831055
12011020411,2005-10-16,2.5390625
12011060603,2005-10-16,3.839066743850708
12011060605,2005-10-16,4.097583293914795
12011060606,2005-10-16,4.694400310516357
12011060607,2005-10-16,4.175046920776367
12011060900,2005-10-16,5.2890625
12011070205,2005-10-16,4.444947242736816
12011070210,2005-10-16,4.6484375
12011070311,2005-10-16,3.1297786235809326
12011070316,2005-10-16,4.937244892120361
12011070322,2005-10-16,2.93414306640625
12011070403,2005-10-16,5.6796875
12011070601,2005-10-16,6.453125476837158
12011080101,2005-10-16,8.47644329071045
12011080405,2005-10-16,7.328125
12011090200,2005-10-16,9.0234375
12011090404,2005-10-16,9.0234375
12011090801,2005-10-16,8.264995574951172
12011091100,2005-10-16,8.164373397827148
12011091300,2005-10-16,7.671875
12011091701,2005-10-16,8.421875
12011091901,2005-10-16,9.247603416442871
12011100104,2005-10-16,NA
12011100202,2005-10-16,10.039063453674316
12011100502,2005-10-16,9.727938652038574
12011110301,2005-10-16,4.865869998931885
12011110308,2005-10-16,6.8246846199035645
12011110323,2005-10-16,7.887826919555664
12011110326,2005-10-16,5.571529865264893
12011110330,2005-10-16,5.9986419677734375
12011110334,2005-10-16,6.308584690093994
12011110338,2005-10-16,6.590434551239014
12011110342,2005-10-16,7.4346923828125
12011110501,2005-10-16,8.6015625
12013010300,2005-10-16,0
12015010100,2005-10-16,0
12015010302,2005-10-16,0
12015020101,2005-10-16,0
12015020201,2005-10-16,0
12015021001,2005-10-16,0
12015030401,2005-10-16,0
12017450201,2005-10-16,0
12017450601,2005-10-16,0
12017451101,2005-10-16,0
12017451601,2005-10-16,0
12019030801,2005-10-16,0
12019031104,2005-10-16,0
12019031108,2005-10-16,0
12021000101,2005-10-16,0
12021000302,2005-10-16,0
12021000700,2005-10-16,0
12021010109,2005-10-16,0
12021010110,2005-10-16,0
12021010211,2005-10-16,0
12021010300,2005-10-16,0
12021010410,2005-10-16,0
12021010415,2005-10-16,0
12021010419,2005-10-16,0
12021010507,2005-10-16,0
12021010602,2005-10-16,0
12011020412,2005-10-16,2.84375
12011020413,2005-10-16,2.84375
12011020414,2005-10-16,2.5390625
12011020415,2005-10-16,2.5393712520599365
12011020501,2005-10-16,2.9220352172851562
12011030402,2005-10-16,3.6645288467407227
12011030705,2005-10-16,3.0122153759002686
12011031001,2005-10-16,4.1057963371276855
12011031203,2005-10-16,4.106312274932861
12011040203,2005-10-16,4.8203125
12011040401,2005-10-16,4.8203125
12011040701,2005-10-16,5.6063971519470215
12011040901,2005-10-16,5.252955436706543
12011041500,2005-10-16,5.3671875
12011041802,2005-10-16,5.695672988891602
12011042301,2005-10-16,6.632812023162842
12011042800,2005-10-16,6.0390625
12011050100,2005-10-16,4.283195495605469
12011050301,2005-10-16,3.937675714492798
12011050308,2005-10-16,4.84375
12011050401,2005-10-16,3.996685028076172
12011050602,2005-10-16,4.7769455909729
12011051001,2005-10-16,5.3671875
12011060116,2005-10-16,3.21999454498291
12011060122,2005-10-16,3.7813313007354736
12011060125,2005-10-16,3.4338696002960205
12011060209,2005-10-16,4.218742370605469
12011060210,2005-10-16,3.5438554286956787
12011060303,2005-10-16,4.328125
12011060402,2005-10-16,4.610198020935059
12011060505,2005-10-16,3.84375
12001000200,2005-10-16,0
12001000301,2005-10-16,0
12001000302,2005-10-16,0
12001000400,2005-10-16,0
12001000806,2005-10-16,0
12001000901,2005-10-16,0
12001001201,2005-10-16,0
12001001515,2005-10-16,0
12001001521,2005-10-16,0
12001001803,2005-10-16,0
12001002102,2005-10-16,0
12001002204,2005-10-16,0
12001002207,2005-10-16,0
12001002217,2005-10-16,0
12005000201,2005-10-16,0
12005000600,2005-10-16,0
12005000803,2005-10-16,0
12005001100,2005-10-16,0
12005001404,2005-10-16,0
12005001900,2005-10-16,0
12005002603,2005-10-16,0
12005002608,2005-10-16,0
12007000300,2005-10-16,0
12009060101,2005-10-16,0
12009060600,2005-10-16,0
12009061002,2005-10-16,0
12009062106,2005-10-16,0
12009062301,2005-10-16,0
12009063102,2005-10-16,0
12033003700,2005-10-16,0
12033003900,2005-10-16,0
12035060103,2005-10-16,0
12035060105,2005-10-16,0
12035060205,2005-10-16,0
12035060210,2005-10-16,0
12035060214,2005-10-16,0
12039020701,2005-10-16,0
12043990000,2005-10-16,0
12045960300,2005-10-16,0
12047960100,2005-10-16,0
12047960200,2005-10-16,0
12049970202,2005-10-16,0
12051990000,2005-10-16,0
12053040301,2005-10-16,0
12053040502,2005-10-16,0
12053040905,2005-10-16,0
12053040911,2005-10-16,0
12053041104,2005-10-16,0
12053041203,2005-10-16,0
12053041401,2005-10-16,0
12055960102,2005-10-16,0
12055960601,2005-10-16,0
12055961000,2005-10-16,0
12055961601,2005-10-16,0
12055980000,2005-10-16,0
12057000201,2005-10-16,0
12057000402,2005-10-16,0
12057000601,2005-10-16,0
12057000700,2005-10-16,0
12057000800,2005-10-16,0
12057000901,2005-10-16,0
12057001200,2005-10-16,0
12057001600,2005-10-16,0
12057002000,2005-10-16,0
12057002500,2005-10-16,0
12057002900,2005-10-16,0
12057003300,2005-10-16,0
12057003800,2005-10-16,0
12057004500,2005-10-16,0
12057005102,2005-10-16,0
12057005500,2005-10-16,0
12057006101,2005-10-16,0
12057006501,2005-10-16,0
12057007103,2005-10-16,0
12057010203,2005-10-16,0
12057010205,2005-10-16,0
12057010303,2005-10-16,0
12057010501,2005-10-16,0
12057010502,2005-10-16,0
12057010808,2005-10-16,0
12057010812,2005-10-16,0
12057010817,2005-10-16,0
12057011007,2005-10-16,0
12057011013,2005-10-16,0
12057011106,2005-10-16,0
12057011204,2005-10-16,0
12057011301,2005-10-16,0
12057011411,2005-10-16,0
12057011415,2005-10-16,0
12021010604,2005-10-16,0
12021010605,2005-10-16,0
12021010606,2005-10-16,0
12021010801,2005-10-16,0
12021010904,2005-10-16,0
12021011001,2005-10-16,0
12021011103,2005-10-16,0
12021011204,2005-10-16,0
12023110400,2005-10-16,0
12027010102,2005-10-16,0
12029970200,2005-10-16,0
12031000100,2005-10-16,0
12031000700,2005-10-16,0
12031001600,2005-10-16,0
12031002300,2005-10-16,0
12031002702,2005-10-16,0
12031002902,2005-10-16,0
12031010800,2005-10-16,0
12031011000,2005-10-16,0
12031011500,2005-10-16,0
12031011902,2005-10-16,0
12031012400,2005-10-16,0
12031012703,2005-10-16,0
12031013100,2005-10-16,0
12031013404,2005-10-16,0
12031013721,2005-10-16,0
12031013902,2005-10-16,0
12031014002,2005-10-16,0
12031014202,2005-10-16,0
12031014203,2005-10-16,0
12031014204,2005-10-16,0
12031014312,2005-10-16,0
12031014331,2005-10-16,0
12031014336,2005-10-16,0
12031014406,2005-10-16,0
12031014500,2005-10-16,0
12031014604,2005-10-16,0
12031014902,2005-10-16,0
12031015200,2005-10-16,0
12031015801,2005-10-16,0
12031015925,2005-10-16,0
12031016500,2005-10-16,0
12031016724,2005-10-16,0
12031016729,2005-10-16,0
12033000100,2005-10-16,0
12033001002,2005-10-16,0
12033001402,2005-10-16,0
12033001900,2005-10-16,0
12033002605,2005-10-16,0
12033002801,2005-10-16,0
12033002900,2005-10-16,0
12033003306,2005-10-16,0
12033003505,2005-10-16,0
12033003609,2005-10-16,0
12033003611,2005-10-16,0
12071001000,2005-10-16,0
12071001102,2005-10-16,0
12071001300,2005-10-16,0
12071001502,2005-10-16,0
12071001706,2005-10-16,0
12071001910,2005-10-16,0
12071001912,2005-10-16,0
12071010103,2005-10-16,0
12071010303,2005-10-16,0
12071010405,2005-10-16,0
12071010411,2005-10-16,0
12071010701,2005-10-16,0
12071020101,2005-10-16,0
12071020501,2005-10-16,0
12071030201,2005-10-16,0
12071040109,2005-10-16,0
12071040116,2005-10-16,0
12071040120,2005-10-16,0
12071040125,2005-10-16,0
12071040207,2005-10-16,0
12071040301,2005-10-16,0
12071040308,2005-10-16,0
12071040313,2005-10-16,0
12071050203,2005-10-16,0
12071050310,2005-10-16,0
12071050500,2005-10-16,0
12071060202,2005-10-16,NA
12071060203,2005-10-16,0
12071060300,2005-10-16,0
12071080202,2005-10-16,0
12071990000,2005-10-16,NA
12073000301,2005-10-16,0
12073000700,2005-10-16,0
12073000904,2005-10-16,0
12073001200,2005-10-16,0
12073001700,2005-10-16,0
12073002003,2005-10-16,0
12073002103,2005-10-16,0
12073002304,2005-10-16,0
12073002414,2005-10-16,0
12073002507,2005-10-16,0
12073002605,2005-10-16,0
12075970400,2005-10-16,0
12075970600,2005-10-16,0
12077950100,2005-10-16,0
12077950200,2005-10-16,0
12081000101,2005-10-16,0
12081000201,2005-10-16,0
12081000305,2005-10-16,0
12081000309,2005-10-16,0
12081000408,2005-10-16,0
12081000804,2005-10-16,0
12081000902,2005-10-16,0
12081001108,2005-10-16,0
12057011416,2005-10-16,0
12057011417,2005-10-16,0
12057011418,2005-10-16,0
