geoid,date,mean_prcp
4529841,2011-08-21,0
4529831,2011-08-21,0
4529146,2011-08-21,6.468562126159668
4529856,2011-08-21,5.314270973205566
4529673,2011-08-21,1.9591009616851807
4529657,2011-08-21,0
4529817,2011-08-21,6.906938552856445
4529843,2011-08-21,6.6921257972717285
4529432,2011-08-21,7.72938871383667
4529481,2011-08-21,7.3207011222839355
4529945,2011-08-21,1.7578577995300293
4529915,2011-08-21,0
4529928,2011-08-21,0
4529904,2011-08-21,0
4529483,2011-08-21,6.3734002113342285
4529456,2011-08-21,5.73594331741333
4529118,2011-08-21,5.386854648590088
4529407,2011-08-21,3.067432403564453
4529464,2011-08-21,2.55481219291687
4529420,2011-08-21,5.26118803024292
4529341,2011-08-21,9.701680183410645
4529712,2011-08-21,0
4529704,2011-08-21,0
4529727,2011-08-21,0
4529741,2011-08-21,0
4529540,2011-08-21,1.9384223222732544
4529547,2011-08-21,2.602696180343628
4529567,2011-08-21,0.6071112155914307
4529574,2011-08-21,3.8424248695373535
4529585,2011-08-21,0.13041919469833374
4529651,2011-08-21,6.179484844207764
4529617,2011-08-21,5.71472692489624
4529605,2011-08-21,4.315343379974365
4529662,2011-08-21,4.142977237701416
4529650,2011-08-21,5.422089099884033
4529635,2011-08-21,4.87216854095459
4529661,2011-08-21,5.607738018035889
4529683,2011-08-21,7.0234375
4529924,2011-08-21,4.687916278839111
4529921,2011-08-21,0
4529911,2011-08-21,5.100947856903076
4529577,2011-08-21,1.1710792779922485
4529943,2011-08-21,0
4529010,2011-08-21,1.5875734090805054
4529384,2011-08-21,1.4188343286514282
4529040,2011-08-21,1.3750979900360107
4529046,2011-08-21,3.1585206985473633
4529169,2011-08-21,0
4529844,2011-08-21,3.3967528343200684
4529840,2011-08-21,6.423227787017822
4529899,2011-08-21,4.057333946228027
4529546,2011-08-21,2.995877265930176
4529204,2011-08-21,0
4529374,2011-08-21,7.347109317779541
4529376,2011-08-21,7.623410224914551
4529324,2011-08-21,9.5
4529375,2011-08-21,6.046875
4529518,2011-08-21,2.7601006031036377
4529564,2011-08-21,3.2863759994506836
4529726,2011-08-21,0.8080836534500122
4529638,2011-08-21,4.177602291107178
4529006,2011-08-21,0
4529812,2011-08-21,4.724799633026123
4529631,2011-08-21,0
4529042,2011-08-21,6.95300817489624
4529082,2011-08-21,6.481699466705322
4529905,2011-08-21,0
4529909,2011-08-21,0
4529941,2011-08-21,0
4529907,2011-08-21,0
4529445,2011-08-21,4.741340160369873
4529453,2011-08-21,2.165013551712036
4529438,2011-08-21,0.3171113133430481
4529439,2011-08-21,1.7577548027038574
4529487,2011-08-21,2.433493137359619
4529714,2011-08-21,0
4529729,2011-08-21,0
4529728,2011-08-21,0
4529536,2011-08-21,2.8305890560150146
4529563,2011-08-21,3.132934331893921
4529581,2011-08-21,3.093632459640503
4529845,2011-08-21,3.3390891551971436
4529130,2011-08-21,0
4529541,2011-08-21,3.3956286907196045
4529576,2011-08-21,9.783415589481592e-4
4529440,2011-08-21,0.2203218936920166
4529609,2011-08-21,6.033415794372559
4529690,2011-08-21,7.497976779937744
4529356,2011-08-21,9.045884132385254
4529568,2011-08-21,1.3863805532455444
4529936,2011-08-21,0
4529720,2011-08-21,0
4529645,2011-08-21,5.084736347198486
4529355,2011-08-21,0
4529063,2011-08-21,0
4529210,2011-08-21,0
4529516,2011-08-21,1.4454002380371094
4529691,2011-08-21,0.48496368527412415
4529229,2011-08-21,0
4529225,2011-08-21,0
4529166,2011-08-21,0
4529301,2011-08-21,8.30310344696045
4529385,2011-08-21,7.656345367431641
4529369,2011-08-21,7.251217365264893
4529378,2011-08-21,9.453125
4529062,2011-08-21,0
4529321,2011-08-21,5.520965576171875
4529556,2011-08-21,2.8574085235595703
4529708,2011-08-21,1.5976638793945312
4529733,2011-08-21,0
4529654,2011-08-21,3.673628330230713
4529639,2011-08-21,3.9631145000457764
4529655,2011-08-21,2.0264077186584473
4529692,2011-08-21,4.5979509353637695
4529137,2011-08-21,5.190421104431152
4529164,2011-08-21,2.2267749309539795
4529805,2011-08-21,0
4529129,2011-08-21,0
4529851,2011-08-21,0
4529834,2011-08-21,0
4529642,2011-08-21,0.05998392030596733
4529689,2011-08-21,0
4529081,2011-08-21,6.530028343200684
4529906,2011-08-21,0
4529940,2011-08-21,0
4529926,2011-08-21,0
4529461,2011-08-21,5.165424346923828
4529410,2011-08-21,4.517538547515869
4529469,2011-08-21,5.980184555053711
4529472,2011-08-21,7.14231538772583
4529047,2011-08-21,7.294722557067871
4529449,2011-08-21,3.587932825088501
4529323,2011-08-21,8.7582855224609375
4529001,2011-08-21,3.8429648876190186
4529051,2011-08-21,3.3804032802581787
4529506,2011-08-21,2.913670539855957
4529592,2011-08-21,3.4186668395996094
4529543,2011-08-21,3.441261053085327
4529018,2011-08-21,8.782973289489746
4529835,2011-08-21,4.199869632720947
4529838,2011-08-21,2.812358856201172
4529615,2011-08-21,5.318966388702393
4529918,2011-08-21,0.7546184062957764
4529527,2011-08-21,1.9328876733779907
4529569,2011-08-21,1.901024341583252
4529588,2011-08-21,1.4235374927520752
4529544,2011-08-21,3.0646700859069824
4529128,2011-08-21,0.08612269163131714
4529074,2011-08-21,0
4529351,2011-08-21,0
4529594,2011-08-21,0
4529678,2011-08-21,0
4529163,2011-08-21,9.32895565032959
4529640,2011-08-21,3.631869316101074
4529671,2011-08-21,0.29238182306289673
4529685,2011-08-21,1.507807970046997
4529223,2011-08-21,0
4529147,2011-08-21,0
4529202,2011-08-21,0
4529349,2011-08-21,8.276034355163574
4529316,2011-08-21,9.51302719116211
4529373,2011-08-21,8.815966606140137
4529329,2011-08-21,9.705216407775879
4529154,2011-08-21,3.647385358810425
4529580,2011-08-21,2.4967446327209473
4529717,2011-08-21,4.574254035949707
4529628,2011-08-21,5.70970344543457
4529659,2011-08-21,4.793487548828125
4529627,2011-08-21,0.5247484445571899
4529809,2011-08-21,0
4529684,2011-08-21,0
4529621,2011-08-21,0
4529927,2011-08-21,0
4529135,2011-08-21,5.1574625968933105
4529412,2011-08-21,2.085723400115967
4529702,2011-08-21,6.8373212814331055
4529593,2011-08-21,0.013330435380339622
4529009,2011-08-21,0
4529446,2011-08-21,1.7445491552352905
4529475,2011-08-21,5.991827011108398
4529493,2011-08-21,6.432713031768799
4529069,2011-08-21,3.22529935836792
4529079,2011-08-21,3.1100411415100098
4529565,2011-08-21,2.936657190322876
4529477,2011-08-21,8.532702445983887
4529832,2011-08-21,0.24078595638275146
4529554,2011-08-21,1.665307641029358
4529687,2011-08-21,6.712342262268066
4529644,2011-08-21,4.458085060119629
4529923,2011-08-21,3.7662551403045654
4529572,2011-08-21,1.18661630153656
4529575,2011-08-21,0.5617855787277222
4529511,2011-08-21,2.498433828353882
4529032,2011-08-21,0
4529058,2011-08-21,0
4529325,2011-08-21,0.7426506876945496
4529360,2011-08-21,4.504557132720947
4529388,2011-08-21,5.7443647384643555
4529335,2011-08-21,5.5282135009765625
4529104,2011-08-21,3.1849069595336914
4529153,2011-08-21,3.2863950729370117
4529070,2011-08-21,0.16032174229621887
4529571,2011-08-21,4.077075004577637
4529108,2011-08-21,0
4529126,2011-08-21,0
4529676,2011-08-21,0.10834243893623352
4529665,2011-08-21,0
4529107,2011-08-21,5.9564080238342285
4529039,2011-08-21,6.731329441070557
4529206,2011-08-21,0
4529205,2011-08-21,0
4529207,2011-08-21,0
4529152,2011-08-21,3.0942440032958984
4529353,2011-08-21,5.713991641998291
4529732,2011-08-21,1.992253065109253
4529860,2011-08-21,0
4529853,2011-08-21,6.901450157165527
4529849,2011-08-21,6.06517219543457
4529902,2011-08-21,0
4529935,2011-08-21,0
4529053,2011-08-21,1.8756651115836576e-5
4529414,2011-08-21,4.132168769836426
4529455,2011-08-21,2.600027084350586
4529405,2011-08-21,3.546156883239746
4529418,2011-08-21,4.6145339012146
4529466,2011-08-21,2.6288344860076904
4529409,2011-08-21,3.0444273948669434
4529424,2011-08-21,2.390625
4529307,2011-08-21,9.639100074768066
4529014,2011-08-21,0
4529101,2011-08-21,0
4529584,2011-08-21,0
4529111,2011-08-21,3.2370080947875977
4529162,2011-08-21,3.341188907623291
4529114,2011-08-21,3.3515501022338867
4529488,2011-08-21,5.470896244049072
4529448,2011-08-21,9.696738243103027
4529437,2011-08-21,8.52070140838623
4529180,2011-08-21,0
4529065,2011-08-21,0
4529015,2011-08-21,0
4529583,2011-08-21,3.439603090286255
4529555,2011-08-21,2.85424542427063
4529530,2011-08-21,3.4234800338745117
4529322,2011-08-21,8.07038688659668
4529939,2011-08-21,0
4529934,2011-08-21,0
4529579,2011-08-21,1.37619149684906
4529582,2011-08-21,1.2808220386505127
4529078,2011-08-21,0
4529067,2011-08-21,0
4529080,2011-08-21,3.3278887271881104
4529170,2011-08-21,0
4529172,2011-08-21,0
4529054,2011-08-21,6.896999548189342e-5
4529122,2011-08-21,0
4529696,2011-08-21,0.8759625554084778
4529686,2011-08-21,0.6585884690284729
4529142,2011-08-21,8.544623374938965
4529113,2011-08-21,6.64272928237915
4529038,2011-08-21,6.8578691482543945
4529117,2011-08-21,6.0765910148620605
4529682,2011-08-21,0
4529634,2011-08-21,0
4529209,2011-08-21,0
4529044,2011-08-21,1.1065115928649902
4529061,2011-08-21,0.03109566494822502
4529302,2011-08-21,8.942877769470215
4529377,2011-08-21,7.00584602355957
4529346,2011-08-21,9.421792030334473
4529333,2011-08-21,9.8828125
4529819,2011-08-21,3.539905548095703
4529829,2011-08-21,0
4529842,2011-08-21,0
4529836,2011-08-21,1.7312777042388916
4529827,2011-08-21,4.675384998321533
4529611,2011-08-21,4.7397894859313965
4529826,2011-08-21,7.040802478790283
4529910,2011-08-21,0
4529112,2011-08-21,5.094966411590576
4529458,2011-08-21,0.33322039246559143
4529482,2011-08-21,2.390625
4529470,2011-08-21,4.522424221038818
4529403,2011-08-21,2.7683541774749756
4529401,2011-08-21,2.400663375854492
4529423,2011-08-21,5.3984375
4529330,2011-08-21,10.24061393737793
4529706,2011-08-21,0
4529055,2011-08-21,0
4529031,2011-08-21,0
4529742,2011-08-21,2.6097424030303955
4529520,2011-08-21,0
4529550,2011-08-21,1.5075725317001343
4529474,2011-08-21,5.68479585647583
4529452,2011-08-21,3.288242816925049
4529435,2011-08-21,6.598540782928467
4529161,2011-08-21,3.1956729888916016
4529138,2011-08-21,0.1351563036441803
4529591,2011-08-21,3.3288588523864746
4529607,2011-08-21,4.890046119689941
4529680,2011-08-21,3.919295072555542
4529601,2011-08-21,5.412306308746338
4529613,2011-08-21,6.140153884887695
4529848,2011-08-21,3.662212610244751
4529666,2011-08-21,0.4363817572593689
4529916,2011-08-21,2.743997573852539
4529944,2011-08-21,3.520411729812622
4529566,2011-08-21,1.325769066810608
4529020,2011-08-21,0
4529707,2011-08-21,0
